Company_Code,Company_Name,Revenue,Revenue_Growth_Rate,Net_Income_Loss,Net_Worth,Return_on_Equity,Stock,Total_Assets,Return_on_Assets,Asset_Turnover_Ratio,Debt_Ratio,EPS,Top_100
4141,龍燈-KY,9222322.0,10.33,509140.0,4950193.0,10.57,1750753.0,16883962.0,3.09,0.83,68.25,2.94,0.00 
4142,國光生,1869147.0,43.82,1197264.0,6628687.0,19.96,4295078.0,8473414.0,15.66,0.3,41.77,3.03,0.00 
4148,全宇生技-KY,1642783.0,2197.9027262931036,98168.0,2363178.0,13.349612068965518,640340.0,2614370.0,6.0490625,1.251293103448276,46.20329741379311,1.28,0.00 
4155,訊映,1484413.0,19.71,121303.0,1739138.0,7.04,949337.0,2535052.0,4.75,1.0,41.36,1.56,0.00 
4164,承業醫,2554911.0,13.4,362912.0,6000001.0,6.18,1570439.0,11543821.0,3.0,0.48,52.55,2.53,0.00 
4190,佐登-KY,2731429.0,15.54,257725.0,2072476.0,12.97,609147.0,7030077.0,3.78,0.86,68.76,4.41,0.00 
4306,炎洲,13948716.0,13.21,778905.0,9976793.0,7.81,5850478.0,29815825.0,2.57,0.84,71.24,1.51,0.00 
4414,如興,17077832.0,1.33,112835.0,10793756.0,1.05,8200469.0,21839702.0,0.5,0.0,51.67,0.16,0.00 
4426,利勤,1217165.0,47.1,108638.0,3114979.0,3.46,1726773.0,4961439.0,2.19,0.81,33.74,0.63,0.00 
4438,廣越,12188857.0,25.06,557830.0,8153341.0,7.19,1033753.0,12870003.0,4.2,2.32,33.11,5.2,0.00 
4439,冠星-KY,5389194.0,27.01,416040.0,2414039.0,17.45,315000.0,4015795.0,10.36,2.39,41.9,13.25,0.00 
4526,東台,7778541.0,29.19,396709.0,5460674.0,7.08,2548265.0,16009065.0,2.42,1.1,64.59,1.36,0.00 
4532,瑞智,19319962.0,4.23,722644.0,10279807.0,7.31,5049151.0,29420708.0,2.55,1.31,64.59,1.41,0.00 
4536,拓凱,7234362.0,0.13,792471.0,5590084.0,14.53,908200.0,10191612.0,7.81,1.26,44.93,7.48,0.00 
4540,全球傳動,2740221.0,30.0,91424.0,3059121.0,3.01,941780.0,6116737.0,1.5,0.69,44.04,0.96,0.00 
4545,銘鈺,1921700.0,6.92,29987.0,1701187.0,1.79,770000.0,3130949.0,0.95,1.04,42.0,0.39,0.00 
4551,智伸科,7160275.0,5.91,771395.0,6079942.0,13.53,1120981.0,12170450.0,6.43,1.0,65.0,7.19,0.00 
4552,力達-KY,4384823.0,19.18,257784.0,5206798.0,5.06,1160000.0,6845401.0,3.75,1.39,25.5,2.22,0.00 
4555,氣立,1582138.0,15.67,142372.0,2674623.0,5.41,668800.0,4698229.0,3.07,0.61,34.83,2.04,0.00 
4557,永新-KY,1491678.0,7.93,139131.0,1524922.0,9.36,398080.0,2284270.0,6.39,1.36,27.93,3.61,0.00 
4560,強信-KY,1257464.0,23.13,76196.0,1555694.0,5.02,680620.0,2618205.0,3.05,1.28,28.52,1.12,0.00 
4562,穎漢,658110.0,33.51,152490.0,957183.0,15.51,675460.0,2746009.0,5.53,0.55,63.73,2.23,0.00 
4564,元翎,2062150.0,23.37,298017.0,4392051.0,6.88,1835510.0,7890838.0,3.78,0.61,44.69,1.65,0.00 
4566,時碩工業,3515226.0,8.12,99881.0,2191830.0,4.61,675330.0,5223813.0,1.99,1.38,55.64,1.49,0.00 
4571,鈞興-KY,2065404.0,30.24,285393.0,1794771.0,16.5,484000.0,2629038.0,11.49,1.29,24.94,6.0,0.00 
4572,駐龍,350169.0,57.03,32788.0,1844365.0,1.78,358000.0,2099739.0,1.56,0.63,14.86,0.92,0.00 
4576,大銀微系統,2451961.0,20.12,153555.0,3560723.0,4.35,1186157.0,5453170.0,2.79,0.67,37.04,1.14,0.00 
4581,光隆精密-KY,863749.0,2197.9027262931036,68565.0,873812.0,13.349612068965518,338990.0,1329334.0,6.0490625,1.251293103448276,46.20329741379311,2.06,0.00 
4720,德淵,3162668.0,2.17,101811.0,1279328.0,8.09,906000.0,3055987.0,3.39,1.92,58.76,0.78,0.00 
4722,國精化,3822858.0,10.89,281318.0,2539454.0,11.29,1000092.0,3285117.0,8.75,2.27,23.67,2.83,0.00 
4737,華廣,1668586.0,23.21,63520.0,2070783.0,3.11,627260.0,4485052.0,1.41,0.82,53.53,1.06,0.00 
4739,康普,5285365.0,17.02,165645.0,3970429.0,4.21,930293.0,7217549.0,2.38,1.58,41.84,1.73,0.00 
4746,台耀,3075457.0,11.56,329178.0,5285717.0,6.14,1083126.0,10285771.0,3.17,0.51,53.61,3.78,0.00 
4755,三福化,3818716.0,2.99,399473.0,3792659.0,11.41,1007060.0,5384424.0,8.06,1.61,25.31,4.36,0.00 
4763,材料-KY,2353380.0,8.19,509581.0,1608411.0,34.19,510767.0,3109067.0,16.52,1.49,46.92,10.07,0.00 
4764,雙鍵,2632875.0,24.71,62801.0,2218618.0,2.87,754206.0,4519023.0,1.38,1.5,41.61,0.81,0.00 
4766,南寶,15551344.0,9.13,1267122.0,11196284.0,11.75,1205707.0,19346442.0,6.79,1.62,42.62,10.12,0.00 
4807,日成-KY,1765557.0,3.08,97648.0,1084262.0,9.2,383860.0,1930825.0,5.55,1.56,46.61,2.31,0.00 
4904,遠傳,79500965.0,5.2,8444622.0,68247209.0,12.55,32585008.0,173429320.0,4.93,1.1,47.37,2.56,1.00 
4906,正文,19929372.0,10.38,1407574.0,9384135.0,15.13,3575905.0,18656376.0,7.32,2.15,40.9,3.86,0.00 
4912,聯德控股-KY,5471250.0,9.03,454923.0,2592602.0,19.47,505535.0,6391719.0,7.21,1.43,68.35,9.57,0.00 
4915,致伸,68240939.0,15.38,1944267.0,15500590.0,12.84,4508983.0,47307082.0,3.99,2.5,72.71,4.3,0.00 
4916,事欣科,3377878.0,56.64,180876.0,1208928.0,14.35,834516.0,3038600.0,5.73,0.91,53.27,1.78,0.00 
4919,新唐,20668056.0,99.36,532785.0,11521368.0,5.56,3883936.0,32322701.0,1.7,1.93,33.74,1.81,0.00 
4927,泰鼎-KY,11832513.0,13.92,1203755.0,7660971.0,16.24,1899380.0,15268362.0,8.34,1.52,36.95,6.31,0.00 
4930,燦星網,9466877.0,1.29,612482.0,6078976.0,10.51,1343000.0,14966601.0,4.32,1.44,57.81,2.23,0.00 
4934,太極,2193597.0,5.81,5340.0,1778281.0,0.3,2000000.0,3943027.0,0.14,0.94,56.87,0.01,0.00 
4935,茂林-KY,11205768.0,111.98,1355051.0,7244403.0,19.25,1309371.0,12439047.0,11.17,0.93,37.14,10.35,0.00 
4938,和碩,1399332906.0,2.42,22419552.0,198940522.0,11.39,26628737.0,684346609.0,3.39,3.93,66.13,7.73,1.00 
4942,嘉彰,7263201.0,5.54,676365.0,7493939.0,9.24,1423676.0,10249628.0,6.71,1.35,27.48,4.76,0.00 
4943,康控-KY,4304546.0,16.58,185647.0,5240760.0,3.58,1572126.0,9804741.0,1.88,0.83,48.32,0.93,0.00 
4952,凌通,2899677.0,10.07,282037.0,2109313.0,13.67,1088158.0,2870648.0,9.99,1.73,25.64,2.59,0.00 
4956,光鋐,1302811.0,9.35,16164.0,1829068.0,0.89,1004082.0,2619651.0,0.63,0.77,32.37,0.16,0.00 
4958,臻鼎-KY,131278537.0,9.19,11508290.0,104037876.0,11.83,9470492.0,181120487.0,7.04,1.41,35.41,8.9,0.00 
4960,誠美材,9456875.0,36.52,91471.0,9621616.0,0.96,6657285.0,14571675.0,0.64,1.3,31.93,0.13,0.00 
4961,天鈺,10879700.0,18.43,731828.0,6276149.0,13.63,1665880.0,9269684.0,8.86,2.63,34.75,4.07,0.00 
4967,十銓,7501914.0,8.66,141292.0,1479594.0,9.97,744865.0,3716377.0,4.01,5.16,57.18,2.06,0.00 
4968,立積,5350200.0,94.58,866216.0,2185286.0,42.86,631921.0,3661208.0,24.98,2.09,42.58,13.82,0.00 
4976,佳凌,1371127.0,10.45,56832.0,1610312.0,3.58,1188070.0,2346310.0,2.48,0.95,28.3,0.5,0.00 
4977,眾達-KY,3339200.0,31.78,538647.0,2668719.0,20.84,686898.0,3286730.0,16.53,1.44,24.62,8.02,0.00 
4989,榮科,2796303.0,6.29,34323.0,2041812.0,1.69,1530850.0,2487496.0,1.39,2.02,17.88,0.22,0.00 
4994,傳奇,3246437.0,12.54,432923.0,1785162.0,25.39,1106390.0,2574757.0,17.06,3.02,33.84,3.91,0.00 
4999,鑫禾,2940744.0,30.85,420879.0,3539342.0,12.19,744172.0,4417896.0,9.78,0.98,14.43,5.66,0.00 
5007,三星,5072643.0,22.54,615656.0,6477641.0,9.64,2949401.0,7720904.0,8.2,1.5,17.24,2.04,0.00 
5203,訊連,1640662.0,13.13,188421.0,3816156.0,4.98,826003.0,5132942.0,3.69,0.46,23.92,2.26,0.00 
5215,科嘉-KY,3718647.0,76.52,742244.0,2815116.0,27.71,593375.0,3909537.0,19.45,1.38,24.78,13.11,0.00 
5225,東科-KY,8941255.0,15.09,676356.0,1181781.0,51.09,614550.0,6402774.0,10.08,3.18,64.71,11.09,0.00 
5234,達興材料,4296103.0,5.18,631304.0,2900408.0,22.34,1027159.0,4349169.0,14.81,1.97,31.77,6.15,0.00 
5243,乙盛-KY,9889935.0,2.45,460937.0,5929518.0,7.95,1685289.0,9784434.0,4.77,1.94,34.48,2.74,0.00 
5258,虹堡,3734514.0,4.12,208003.0,1523035.0,13.95,895426.0,3632980.0,5.69,1.76,61.68,2.23,0.00 
5269,祥碩,6987470.0,86.53,2927912.0,14101577.0,22.46,692229.0,15690529.0,20.19,1.93,25.2,44.16,0.00 
5283,禾聯碩,6032747.0,4.26,940023.0,3848029.0,23.96,730004.0,5564612.0,16.84,1.86,31.46,12.73,0.00 
5284,jpp-KY,1259442.0,12.32,117284.0,1847615.0,6.49,436646.0,3244879.0,3.74,0.81,42.83,2.65,0.00 
5285,界霖,4347192.0,2.49,129038.0,2351290.0,5.61,940893.0,5385782.0,2.44,1.56,51.73,1.37,0.00 
5288,豐祥-KY,4658907.0,11.66,553202.0,3070891.0,18.51,658262.0,5279781.0,11.02,1.97,35.2,8.4,0.00 
5388,中磊,36096281.0,13.54,900626.0,7720079.0,11.95,2517748.0,30578748.0,3.08,2.09,70.68,3.66,0.00 
5434,崇越,36167994.0,14.1,2065325.0,10588314.0,20.15,1816996.0,21451715.0,9.9,2.82,51.47,11.38,0.00 
5469,瀚宇博,45704270.0,5.94,4095395.0,39410144.0,11.17,5284413.0,75428898.0,5.62,1.1,49.54,6.15,0.00 
5471,松翰,5370626.0,66.04,1025601.0,3897860.0,27.73,1678770.0,5092369.0,21.45,1.55,17.23,6.11,0.00 
5484,慧友,310453.0,7.48,48080.0,555280.0,8.45,681151.0,751413.0,6.45,0.67,19.49,0.71,0.00 
5515,建國,6762818.0,41.69,374744.0,4428651.0,6.92,2574401.0,9123907.0,3.35,1.24,49.02,1.43,0.00 
5519,隆大,3409980.0,22.41,453059.0,4380066.0,10.59,2191972.0,9313633.0,4.99,0.81,51.11,2.07,0.00 
5521,工信,7159730.0,67.17,1007121.0,5575914.0,17.49,4475274.0,8327513.0,11.9,0.76,52.45,2.26,0.00 
5522,遠雄,26845946.0,29.86,3838255.0,41725205.0,9.43,7815962.0,91661577.0,4.18,0.42,52.12,4.86,0.00 
5525,順天,1000376.0,61.26,44132.0,4537095.0,0.98,2645913.0,16201670.0,0.31,0.36,62.36,0.17,0.00 
5531,鄉林,5915557.0,22.75,107806.0,12459963.0,0.9,9775892.0,31868186.0,0.33,0.33,63.02,0.17,0.00 
5533,皇鼎,3834898.0,135.17,242758.0,7438339.0,3.29,2852450.0,13982018.0,1.71,0.2,51.04,0.85,0.00 
5534,長虹,9197553.0,2.94,2619876.0,18429238.0,14.68,2903260.0,34079058.0,7.72,0.53,41.78,9.02,0.00 
5538,東明-KY,9171338.0,4.14,494824.0,4177111.0,12.26,1680000.0,8855428.0,6.06,2.03,46.98,2.94,0.00 
5546,永固-KY,5373642.0,2197.9027262931036,731809.0,3316504.0,13.349612068965518,800250.0,7104238.0,6.0490625,1.251293103448276,46.20329741379311,10.05,0.00 
5607,遠雄港,1907389.0,16.11,588084.0,6952844.0,8.64,2299791.0,14999367.0,4.07,0.32,51.03,2.01,0.00 
5608,四維航,2670823.0,29.8,1007168.0,3491372.0,27.71,2792671.0,21627846.0,4.58,0.27,80.3,3.27,0.00 
5706,鳳凰,489508.0,83.47,13477.0,1123821.0,1.23,671174.0,2338162.0,0.6,2.12,53.71,0.15,0.00 
5871,中租-KY,59477759.0,0.58,17538421.0,99978870.0,18.04,15313280.0,593323834.0,3.06,0.21,85.13,12.2,1.00 
5906,台南-KY,1783704.0,6.67,81142.0,414434.0,20.79,300000.0,1190391.0,7.15,2.48,72.36,2.35,0.00 
5907,大洋-KY,4790864.0,27.39,122122.0,8511444.0,1.47,1955310.0,24340997.0,0.51,0.44,66.04,0.62,0.00 
6108,競國,8308167.0,4.99,83160.0,3457908.0,2.4,1598993.0,9723879.0,0.85,1.44,60.69,0.52,0.00 
6112,聚碩,13512521.0,9.8,576099.0,4546346.0,12.81,1883573.0,8147415.0,7.12,2.76,41.48,2.91,0.00 
6115,鎰勝,6174144.0,5.89,481262.0,4746848.0,10.36,1876622.0,8263284.0,5.89,1.43,39.42,2.58,0.00 
6116,彩晶,19553306.0,19.69,3835096.0,44527257.0,8.99,30271869.0,52023356.0,7.57,0.59,14.51,1.25,0.00 
6117,迎廣,2202994.0,6.51,91303.0,1162267.0,7.72,886500.0,3080899.0,2.86,1.26,54.82,0.86,0.00 
6120,達運,14290244.0,9.85,1240799.0,9928245.0,12.47,6655551.0,19741580.0,6.37,1.39,44.46,1.86,0.00 
6128,上福,4239384.0,32.7,148632.0,3165435.0,4.72,1275887.0,6523457.0,2.31,1.59,50.45,1.16,0.00 
6133,金橋,947499.0,17.63,1919.0,1385776.0,0.14,1170064.0,2119045.0,0.09,1.09,21.58,0.02,0.00 
6136,富爾特,652952.0,23.42,56309.0,2653280.0,2.18,1155364.0,2780734.0,2.09,0.54,4.5,0.48,0.00 
6139,亞翔,13916562.0,16.17,209927.0,11236501.0,1.87,2255409.0,28262080.0,0.73,1.0,58.62,1.52,0.00 
6141,柏承,3267428.0,7.14,345825.0,2629064.0,14.54,1289145.0,5049016.0,7.43,1.34,47.85,2.67,0.00 
6142,友勁,3291260.0,3.0,434942.0,1968876.0,21.81,2296792.0,4673657.0,9.06,1.26,51.52,1.89,0.00 
6152,百一,3054963.0,32.91,24056.0,1398879.0,1.76,1677385.0,3458316.0,0.73,2.06,62.43,0.13,0.00 
6153,嘉聯益,16037113.0,5.82,657018.0,15743806.0,4.24,5561777.0,32277650.0,2.05,1.02,51.8,1.18,0.00 
6155,鈞寶,606740.0,6.64,34073.0,1415434.0,2.44,868427.0,2551071.0,1.38,0.52,33.43,0.39,0.00 
6164,華興,760612.0,16.33,16680.0,1118128.0,1.52,1000002.0,1711337.0,0.98,0.86,38.8,0.17,0.00 
6165,浪凡,845362.0,38067.95,62392.0,543779.0,11.71,532424.0,1206185.0,5.35,0.01,5.24,1.16,0.00 
6166,凌華,9635678.0,8.18,241648.0,4516046.0,5.38,2174973.0,8742427.0,2.82,2.17,44.4,1.12,0.00 
6168,宏齊,2507351.0,15.36,143646.0,3017807.0,4.9,2060698.0,4054588.0,3.74,1.04,25.66,0.7,0.00 
6172,互億,518477.0,4.73,12095.0,324817.0,3.81,300000.0,820065.0,1.48,1.42,52.81,0.4,0.00 
6176,瑞儀,56093201.0,0.05,5227665.0,29362822.0,18.33,4650273.0,55851948.0,9.3,1.95,45.73,11.24,0.00 
6177,達麗,2103343.0,68.26,149496.0,5598038.0,2.82,3803045.0,31829965.0,0.48,0.59,79.64,0.5,0.00 
6183,關貿,1899439.0,10.08,337210.0,2234627.0,15.25,1500000.0,3179233.0,10.44,1.03,23.97,2.25,0.00 
6184,大豐電,2005196.0,0.09,501248.0,4262719.0,11.9,1582306.0,7498838.0,6.74,0.44,47.43,3.38,0.00 
6189,豐藝,26710813.0,16.97,604676.0,4263736.0,14.37,1791260.0,12044400.0,5.07,3.79,59.71,2.99,0.00 
6191,精成科,22816306.0,4.44,1665915.0,15670455.0,11.18,5155469.0,31554142.0,5.38,1.25,51.19,3.42,0.00 
6192,巨路,5934549.0,5.09,744132.0,5221825.0,14.55,1068398.0,8025968.0,9.53,1.46,38.21,6.96,0.00 
6196,帆宣,25119857.0,3.88,875502.0,6366383.0,14.05,1872192.0,20261423.0,4.35,2.17,70.29,4.88,0.00 
6197,佳必琪,3582522.0,2.2,270395.0,3075074.0,8.97,1220859.0,4750068.0,5.76,1.45,27.26,2.13,0.00 
6201,亞弘電,3511749.0,8.55,298681.0,2505777.0,12.16,892000.0,3670253.0,8.33,1.77,24.71,3.35,0.00 
6202,盛群,5614539.0,22.48,1048117.0,4482403.0,24.87,2261682.0,6187324.0,17.96,1.5,24.08,4.56,0.00 
6205,詮欣,1334922.0,13.43,142062.0,1822664.0,7.9,718391.0,2698827.0,5.7,0.94,21.89,2.01,0.00 
6206,飛捷,4432961.0,16.84,597928.0,4609035.0,13.13,1430623.0,5592068.0,10.71,1.64,18.29,4.12,0.00 
6209,今國光,2979162.0,12.27,216792.0,2992939.0,7.18,1631469.0,4591514.0,4.76,1.33,26.57,1.33,0.00 
6213,聯茂,25421687.0,6.81,2665565.0,13393654.0,20.65,3329572.0,25684378.0,10.32,1.82,61.99,8.19,0.00 
6214,精誠,23735090.0,7.64,1675722.0,13649447.0,12.42,2693933.0,22029235.0,7.79,1.83,37.54,6.72,0.00 
6215,和椿,1603098.0,3.94,78965.0,1123926.0,7.19,827897.0,1983800.0,4.04,1.27,44.41,0.96,0.00 
6216,居易,841245.0,8.69,108723.0,1505916.0,7.29,864909.0,1669131.0,6.28,0.89,11.04,1.27,0.00 
6224,聚鼎,1767267.0,6.75,400635.0,2249886.0,18.39,800018.0,3449006.0,12.27,0.99,27.24,5.01,0.00 
6225,天瀚,23202.0,88.2,6760.0,16288.0,40.3,1270767.0,23980.0,27.52,1.07,52.23,0.05,0.00 
6226,光鼎,809208.0,20.91,52067.0,1272794.0,4.08,1149518.0,2600689.0,2.01,0.81,38.13,0.39,0.00 
6230,尼得科超眾,9123421.0,6.26,782398.0,4412745.0,18.39,863434.0,8711488.0,9.3,2.07,44.14,9.06,0.00 
6235,華孚,1997427.0,9.05,649834.0,2377601.0,27.81,1694394.0,4459852.0,15.55,0.93,55.38,3.85,0.00 
6239,力成,76180649.0,14.51,8178977.0,58404639.0,14.25,7791466.0,108746240.0,7.53,1.08,48.76,8.6,0.00 
6243,迅杰,636513.0,13.68,61358.0,440353.0,13.48,749767.0,872973.0,7.03,1.07,42.13,0.82,0.00 
6251,定穎,12624101.0,7.93,679065.0,5131266.0,13.34,2775141.0,13185306.0,5.13,1.73,71.08,2.58,0.00 
6257,矽格,12428549.0,23.71,1926589.0,14946170.0,13.32,4316114.0,29813911.0,6.68,0.73,45.37,4.22,0.00 
6269,台郡,29897996.0,14.85,2934043.0,25557489.0,11.93,3617798.0,42767373.0,7.25,1.31,36.36,8.63,0.00 
6271,同欣電,10178002.0,37.0,1450675.0,21209533.0,6.91,1787083.0,25437173.0,5.71,1.04,18.08,7.88,0.00 
6277,宏正,4823613.0,4.23,1501978.0,4850941.0,31.45,1194711.0,7492315.0,20.08,1.35,34.94,12.55,0.00 
6278,台表科,41405758.0,9.23,2188249.0,13495354.0,16.53,2923984.0,38029686.0,6.05,2.0,61.58,7.5,0.00 
6281,全國電,19476255.0,11.13,581932.0,2615051.0,22.58,991729.0,8215344.0,7.07,4.11,67.94,5.87,0.00 
6282,康舒,20983757.0,1.94,1397900.0,10643594.0,13.06,5166213.0,26975898.0,5.37,1.63,55.92,2.54,0.00 
6283,淳安,1675786.0,36.4,85483.0,2359669.0,3.6,1479998.0,3573907.0,2.43,0.8,15.51,0.25,0.00 
6285,啟碁,62648731.0,0.66,1466920.0,16785589.0,8.86,3976243.0,37938976.0,3.86,3.1,53.06,3.76,1.00 
6288,聯嘉,3776717.0,12.21,143588.0,2499713.0,5.86,1826396.0,5313006.0,2.79,1.57,52.52,0.85,0.00 
6289,華上,77932.0,31.82,73234.0,2849.0,1035.99,1047781.0,200120.0,33.65,0.61,94.88,0.79,0.00 
6405,悅城,441734.0,26.04,87165.0,1896050.0,4.56,658000.0,2159721.0,4.01,0.41,26.71,1.32,0.00 
6409,旭隼,13652564.0,5.54,2197144.0,5338568.0,43.26,874354.0,11921210.0,17.74,2.16,52.81,25.31,0.00 
6412,群電,34863027.0,1.31,2127220.0,9530631.0,23.16,3887510.0,25171091.0,8.71,2.63,61.8,5.52,0.00 
6414,樺漢,84091485.0,3.17,3155383.0,30501350.0,10.57,932720.0,93162581.0,3.45,1.59,68.63,12.13,0.00 
6415,矽力-KY,13876445.0,29.3,3241795.0,18350604.0,18.31,929014.0,19867286.0,16.9,1.14,8.62,35.72,0.00 
6416,瑞祺電通,5465855.0,23.33,416837.0,3246761.0,13.03,730678.0,4865403.0,8.51,1.87,34.07,5.29,0.00 
6426,統新,710777.0,2197.9027262931036,137872.0,1375952.0,13.349612068965518,385090.0,1537534.0,6.0490625,1.251293103448276,46.20329741379311,3.58,0.00 
6431,光麗-KY,152753.0,62.76,62874.0,313809.0,20.12,472470.0,377989.0,16.72,0.0,36.64,1.38,0.00 
6438,迅得,3395005.0,2197.9027262931036,379262.0,2143910.0,13.349612068965518,603156.0,4749637.0,6.0490625,1.251293103448276,46.20329741379311,6.35,0.00 
6442,光聖,2413548.0,0.29,38051.0,1709033.0,2.22,693000.0,2906024.0,1.31,1.4,34.6,0.57,0.00 
6443,元晶,4623829.0,4.07,284866.0,4778334.0,7.35,4457967.0,9418445.0,3.41,0.97,58.86,0.74,0.00 
6449,鈺邦,2384625.0,19.06,261615.0,2179338.0,12.39,845248.0,4036597.0,6.61,0.96,46.23,3.1,0.00 
6451,訊芯-KY,4849689.0,15.58,719556.0,6238225.0,11.99,1072558.0,14683881.0,5.36,0.91,50.49,6.88,0.00 
6456,GIS-KY,127104736.0,6.16,3730920.0,28884164.0,13.38,3394398.0,92212366.0,4.21,2.65,65.99,11.04,0.00 
6464,台數科,4328920.0,40.26,1067431.0,7098694.0,15.31,1246986.0,20217377.0,5.28,0.37,67.07,8.54,0.00 
6477,安集,2085142.0,33.19,263449.0,2395975.0,11.27,1074490.0,5310690.0,4.99,0.64,57.85,2.65,0.00 
6491,晶碩,3978413.0,18.58,715359.0,4595715.0,16.06,700000.0,6416031.0,11.62,0.94,23.65,10.22,0.00 
6504,南六,9371410.0,43.14,1453723.0,4268251.0,36.11,726000.0,10878981.0,13.43,1.22,67.44,20.02,0.00 
6505,台塑化,415281764.0,35.72,7372455.0,312627068.0,2.47,95259597.0,380923116.0,2.02,2.86,16.09,0.78,1.00 
6515,穎崴,2909821.0,2197.9027262931036,530965.0,1771570.0,13.349612068965518,305710.0,2406078.0,6.0490625,1.251293103448276,46.20329741379311,17.42,0.00 
6525,捷敏-KY,3750121.0,8.29,684661.0,3849356.0,18.23,1290474.0,5151270.0,13.74,1.28,23.3,5.31,0.00 
6531,愛普,3549497.0,2.72,820983.0,3102970.0,28.96,742848.0,3983400.0,21.98,1.82,31.0,11.0,0.00 
6533,晶心科,581012.0,17.41,35142.0,1195389.0,3.1,426509.0,1402903.0,2.64,0.62,15.51,0.82,0.00 
6541,泰福-KY,300.0,999999.99,2104236.0,2620715.0,104.15,3116067.0,4372725.0,66.07,0.0,15.17,7.84,0.00 
6552,易華電,2646853.0,12.27,148328.0,2266991.0,6.87,830000.0,4257290.0,3.54,1.5,40.69,1.57,0.00 
6558,興能高,1792597.0,10.67,62389.0,1392016.0,4.57,868813.0,2561099.0,2.48,1.56,43.43,0.72,0.00 
6573,虹揚-KY,1615250.0,9.0,237460.0,1363728.0,17.04,804993.0,3027920.0,7.75,0.94,57.18,2.54,0.00 
6579,研揚,5898185.0,4.07,464171.0,8372453.0,5.6,1484985.0,9577118.0,4.89,1.11,14.07,3.58,0.00 
6581,鋼聯,1622229.0,1.72,407534.0,3557375.0,11.85,1112709.0,5043033.0,8.36,0.66,24.23,3.66,0.00 
6582,申豐,5268419.0,61.05,1777831.0,4844030.0,40.17,1061241.0,5964918.0,33.06,1.42,13.77,16.85,0.00 
6591,動力-KY,1578165.0,33.19,163871.0,1372810.0,13.03,320695.0,2381625.0,6.99,1.18,41.96,5.66,0.00 
6592,和潤企業,14665572.0,6.88,2792480.0,23662850.0,12.03,5150004.0,159009244.0,1.8,0.14,83.43,5.01,0.00 
6598,ABC-KY,299015.0,2197.9027262931036,103496.0,1086995.0,13.349612068965518,816390.0,1227221.0,6.0490625,1.251293103448276,46.20329741379311,1.33,0.00 
6605,帝寶,14260153.0,9.06,551800.0,13754028.0,4.05,1658164.0,30449444.0,1.78,0.83,58.76,3.56,0.00 
6625,必應,795225.0,34.96,131861.0,646790.0,22.98,448734.0,1102635.0,13.05,1.8,46.21,3.3,0.00 
6641,基士德-KY,1846674.0,7.3,215511.0,1289653.0,17.5,340000.0,2014103.0,11.44,1.9,33.54,6.52,0.00 
6655,科定,2088346.0,18.91,294938.0,2358346.0,12.83,739685.0,5472527.0,5.46,0.77,56.22,4.09,0.00 
6666,羅麗芬-KY,844885.0,41.56,103916.0,1643078.0,6.53,473880.0,2079050.0,5.22,1.16,15.82,2.2,0.00 
6668,中揚光,1689699.0,20.94,123054.0,2008047.0,6.25,683399.0,3577273.0,3.57,0.71,48.3,1.85,0.00 
6669,緯穎,186927647.0,14.27,8609657.0,24513923.0,37.11,1748408.0,54724165.0,15.0,6.32,58.01,49.25,1.00 
6670,復盛應用,14229734.0,17.03,1212881.0,6990672.0,18.28,1310300.0,14474231.0,9.35,2.63,43.8,8.62,0.00 
6671,三能-KY,1913403.0,1.3,220416.0,1680841.0,13.46,607500.0,2275946.0,9.95,1.5,26.48,3.66,0.00 
6672,騰輝電子-KY,4830183.0,2197.9027262931036,373253.0,2453585.0,13.349612068965518,714543.0,4460252.0,6.0490625,1.251293103448276,46.20329741379311,5.28,0.00 
6674,鋐寶科技,2704414.0,4.51,46723.0,1659156.0,2.83,669674.0,2746159.0,1.69,1.79,35.24,0.7,0.00 
6698,旭暉應材,620635.0,27.34,27586.0,1698673.0,1.65,663898.0,2295555.0,1.22,0.97,19.4,0.07,0.00 
6706,惠特,3159682.0,15.09,342846.0,2445174.0,14.63,671779.0,4961630.0,7.64,1.63,42.83,5.12,0.00 
6715,嘉基,2404160.0,7.09,279530.0,1791185.0,15.98,570000.0,2821274.0,10.28,2.03,30.75,4.77,0.00 
6743,安普新,4998255.0,2197.9027262931036,495059.0,3215384.0,13.349612068965518,1220000.0,7059007.0,6.0490625,1.251293103448276,46.20329741379311,4.4,0.00 
6754,匯僑設計,3117134.0,2197.9027262931036,213206.0,1958734.0,13.349612068965518,660000.0,3873112.0,6.0490625,1.251293103448276,46.20329741379311,3.43,0.00 
6756,威鋒電子,1969592.0,2197.9027262931036,318484.0,2616871.0,13.349612068965518,675000.0,3040576.0,6.0490625,1.251293103448276,46.20329741379311,5.29,0.00 
6768,志強-KY,13514535.0,2197.9027262931036,409107.0,10782008.0,13.349612068965518,1742606.0,16294867.0,6.0490625,1.251293103448276,46.20329741379311,2.35,0.00 
6776,展碁國際,17281341.0,2197.9027262931036,194218.0,1526454.0,13.349612068965518,737484.0,4786852.0,6.0490625,1.251293103448276,46.20329741379311,2.63,0.00 
6781,AES-KY,6306568.0,2197.9027262931036,906913.0,3632928.0,13.349612068965518,637508.0,6692504.0,6.0490625,1.251293103448276,46.20329741379311,14.17,0.00 
8011,台通,1437057.0,4.89,66739.0,3748350.0,1.87,1426362.0,6749038.0,1.0,0.38,49.79,0.19,0.00 
